project_id,requirement_id,requirement_title,family_id,event_count,ambiguous_count,defer_count,implementation_claim_count,introduce_count,modify_count,remove_count,resume_count,runtime_failure_count,runtime_verification_count
43772711,REQ_WEBSITE_DESIGN_TOKENS,Website Design Tokens,WEBSITE_DESIGN_IMPLEMENTATION,3,0,0,0,1,2,0,0,0,0
43772711,REQ_WEBSITE_IMPLEMENTATION_HANDOFF,Website Implementation Handoff,WEBSITE_DESIGN_IMPLEMENTATION,3,0,0,1,0,1,0,0,0,1
43772711,REQ_WEBSITE_RESPONSIVE_BEHAVIOR,Website Responsive Behavior,WEBSITE_DESIGN_IMPLEMENTATION,5,0,0,1,1,1,0,0,1,1
43772711,REQ_WEBSITE_HEADER_NAVIGATION,Website Header Navigation,WEBSITE_PAGE_CHROME,3,0,0,1,1,1,0,0,0,0
43772711,REQ_WEBSITE_FOOTER,Website Footer,WEBSITE_PAGE_CHROME,9,0,0,4,0,5,0,0,0,0
43772711,REQ_WEBSITE_SHARED_PAGE_TREATMENT,Shared Website Page Treatment,WEBSITE_PAGE_CHROME,3,0,0,0,1,2,0,0,0,0
43772711,REQ_SIGN_IN_PAGE_STYLE,Sign-In Page Styling,ACCESS_PAGE_EXPERIENCE,4,0,0,1,1,1,0,0,1,0
43772711,REQ_PROVISIONING_WIZARD_STYLE,Account Provisioning Wizard Styling,ACCESS_PAGE_EXPERIENCE,3,0,0,0,1,2,0,0,0,0
43772711,REQ_CONSOLE_SHELL_STYLE,Console Shell Visual Style,CONSOLE_EXPERIENCE,8,0,1,1,1,4,0,1,0,0
43772711,REQ_CONSOLE_NAVIGATION_STRUCTURE,Console Navigation Structure,CONSOLE_EXPERIENCE,3,1,0,0,1,1,0,0,0,0
43772711,REQ_PLATFORM_COMMUNICATION_DIAGRAM,Platform Communication Diagram,,4,1,0,0,1,1,0,1,0,0
43772711,REQ_LANDING_PAGE_VISUAL_DESIGN,Landing Page Visual Design,WEBSITE_DESIGN_IMPLEMENTATION,5,0,0,1,1,3,0,0,0,0
43772711,REQ_AGENT_CYCLE_DIAGRAM,Agent Cycle Diagram,,4,1,0,0,1,1,0,1,0,0
43796672,REQ_LIVELY_RESTAURANT_IMAGERY,Lively Kids and Restaurant Imagery,,4,0,0,0,1,2,0,0,1,0
43796672,REQ_SHAREABLE_LANDING_PAGE_ACCESS,Shareable Working Landing Page Link,,4,0,0,2,1,1,0,0,0,0
43796672,REQ_CTA_FACEBOOK_REDIRECT,CTA Redirect to Facebook,,5,1,0,1,0,2,0,1,0,0
43804272,REQ_ANDROID_DOWNLOAD_SIZE_OPTIMIZATION,Android Download Size Optimization,APP_PACKAGE_OPTIMIZATION,7,0,0,0,1,4,0,0,1,1
43804272,REQ_IOS_DOWNLOAD_SIZE_OPTIMIZATION,iOS Download Size Optimization,APP_PACKAGE_OPTIMIZATION,6,0,0,0,1,5,0,0,0,0
43804272,REQ_APP_SKIN_GRAPHICS_CLEANUP,App Skin Graphics Cleanup,,5,0,0,1,1,1,0,0,1,1
43804272,REQ_HOW_TO_USE_CONTENT_DELIVERY,How-To-Use Content Delivery,,7,0,0,0,1,3,0,0,3,0
43804272,REQ_ANDROID_APP_LOCALIZATION,Android Application Localization,,8,0,0,0,1,7,0,0,0,0
43804272,REQ_IOS_APP_LOCALIZATION,iOS Application Localization,,9,0,0,0,1,7,0,0,1,0
43846196,REQ_ORIGINAL_ACCOUNT_AD_ACCESS_RECOVERY,Restore Ad Access on Original Account,FACEBOOK_AD_ACCESS,4,1,0,0,1,0,0,0,2,0
43846196,REQ_ALTERNATIVE_ACCOUNT_SETUP,Set Up Alternative Account for Ad Access,FACEBOOK_AD_ACCESS,4,1,1,0,1,1,0,0,0,0
43846196,REQ_FACEBOOK_AD_CAMPAIGN_MANAGEMENT,Manage Facebook Ad Campaigns,,3,0,1,0,1,1,0,0,0,0
43945601,REQ_HERO_V_GEOMETRY,Hero V Geometry,V_GLYPH_ARCHITECTURE,53,0,0,10,1,31,1,0,7,3
43945601,REQ_SECOND_V_GLYPH,Second V Glyph Geometry,V_GLYPH_ARCHITECTURE,36,0,0,8,1,19,1,0,4,3
43945601,REQ_E_ACCENT_DERIVATION,Literal É Accent Derivation,V_GLYPH_ARCHITECTURE,24,0,0,4,1,14,1,0,4,0
43945601,REQ_SHARED_SIGNATURE_TERMINAL,Shared Signature Terminal Treatment,V_GLYPH_ARCHITECTURE,23,0,0,6,1,14,1,0,1,0
43945601,REQ_ARCHITECTURAL_E_L_FORMS,Architectural E and L Letterforms,,25,0,1,4,1,12,1,1,4,1
43945601,REQ_SECOND_V_HIERARCHY,Second V Visual Hierarchy,WORDMARK_COMPOSITION,20,0,0,7,1,5,1,0,4,2
43945601,REQ_E_ACCENT_PEAK_ALIGNMENT,Hero V and É Accent Peak Alignment,WORDMARK_COMPOSITION,12,0,0,4,1,4,0,0,2,1
43945601,REQ_E_L_CAP_HEIGHT_SCALE,E and L Cap-Height Scale,WORDMARK_COMPOSITION,7,0,0,2,1,2,1,0,1,0
43945601,REQ_COMMON_BASELINE_ALIGNMENT,Common Wordmark Baseline,WORDMARK_COMPOSITION,3,0,0,1,1,0,0,0,0,1
43945601,REQ_WORDMARK_KERNING_RHYTHM,Cohesive Wordmark Kerning,WORDMARK_COMPOSITION,15,0,1,3,1,6,1,1,1,1
43945601,REQ_CHAMPAGNE_MATERIAL_TREATMENT,Champagne Gold Material Treatment,,10,0,1,2,1,5,0,1,0,0
43945601,REQ_ITERATION_DESIGN_RATIONALE,Design Rationale With Review Rounds,,9,0,0,2,1,1,1,0,2,2
43945601,REQ_VIEWABLE_PROOF_FORMAT,Mac-Viewable Proof Attachments,,4,0,0,0,1,0,0,0,3,0
43945601,REQ_REVIEW_PRESENTATION_PROTOCOL,Reference-Line and Clean-Art Review Layout,,5,0,0,2,1,0,1,0,0,1
43948285,REQ_MASTER_LOCATION_HUB,Master Location-Selection Hub,MULTI_LOCATION_SITE_STRUCTURE,3,0,0,0,1,2,0,0,0,0
43948285,REQ_REUSABLE_LOCATION_SITE_TEMPLATE,Reusable Location-Site Template,MULTI_LOCATION_SITE_STRUCTURE,4,0,0,0,1,3,0,0,0,0
43948285,REQ_LOCATION_BOOKING_FUNCTIONALITY,Location-Site Booking Functionality,LOCATION_OPERATIONS,4,0,0,1,1,1,0,0,1,0
43948285,REQ_LOCATION_OPERATIONAL_ISOLATION,Location Operational Data and Access Isolation,LOCATION_OPERATIONS,4,0,0,0,1,3,0,0,0,0
43948285,REQ_CORRECT_DOMAIN_SITE_ASSIGNMENT,Correct Domain-to-Site Assignment,,4,0,0,0,1,0,0,0,2,1
43948285,REQ_SHARED_VISUAL_BRAND_SYSTEM,Shared Smash Room Brand Identity,,6,0,0,0,1,4,0,0,1,0
43948285,REQ_VISUAL_DESIGN_DIRECTION,Visual Design Direction,,11,2,0,0,1,5,0,2,1,0
43969153,REQ_LOGO_VISUAL_DESIGN,Logo Visual Design,,7,0,0,2,1,4,0,0,0,0
43969153,REQ_CONCEPT_AND_REVISION_DELIVERY,Logo Concepts and Revision Process,,6,0,1,3,0,0,0,1,0,1
43969153,REQ_LOGO_VARIANTS,Final Logo Variants,FINAL_LOGO_DELIVERABLES,4,1,0,0,0,2,0,1,0,0
43969153,REQ_LOGO_FILE_PACKAGE,Usable Logo File Package,FINAL_LOGO_DELIVERABLES,4,0,0,0,1,0,0,0,1,2
43969153,REQ_BRAND_COLOR_SPECIFICATION,Brand Colour Specification,BRAND_REFERENCE_MATERIALS,5,0,0,1,1,2,0,0,1,0
43969153,REQ_BRAND_FONT_GUIDANCE,Brand Font Guidance,BRAND_REFERENCE_MATERIALS,5,0,0,2,1,2,0,0,0,0
43969153,REQ_COPYRIGHT_TRANSFER_CERTIFICATE,Copyright Transfer Certificate,,4,0,0,2,1,1,0,0,0,0
43969153,REQ_LOGO_USAGE_GUIDELINES,Logo Usage Guidelines,BRAND_REFERENCE_MATERIALS,3,1,0,0,1,0,1,0,0,0
44027086,REQ_CHAPTER_VISUAL_STRATEGY,Chapter Visual Strategy Recommendations,,3,0,0,1,1,1,0,0,0,0
44035087,REQ_INSTANT_QUOTE_CALCULATOR,Instant Quote Calculator,QUOTE_AND_BOOKING,4,1,1,0,1,1,0,0,0,0
44035087,REQ_HOMEPAGE_HERO_OVERLAY,Homepage Hero Blue Overlay,,4,0,0,2,1,0,0,0,1,0
44035087,REQ_FOUR_PRICING_BUNDLES,Four Pricing Bundle Presentation,PRICING_EXPERIENCE,3,0,0,0,1,1,0,0,1,0
44035087,REQ_PORTFOLIO_HOVER_ANIMATIONS,Portfolio Hover Animations,GALLERY_EXPERIENCE,8,1,0,1,1,3,0,1,0,1
44035087,REQ_SQUARE_FOOTAGE_BUNDLE_PRICING,Square-Footage Bundle Pricing,PRICING_EXPERIENCE,7,1,0,1,1,2,0,1,1,0
44035087,REQ_MOBILE_PRICING_TABLE,Mobile Pricing Table Layout,PRICING_EXPERIENCE,4,1,0,0,1,1,0,1,0,0
44035087,REQ_HOMEPAGE_CTA_LINKS,Homepage Section Button Links,NAVIGATION_LINKS,3,0,0,1,1,0,0,0,1,0
44035087,REQ_GALLERY_IMAGE_CONTENT,Gallery Portfolio Image Content,GALLERY_EXPERIENCE,4,0,0,1,1,2,0,0,0,0
44035087,REQ_SUPPLIED_SITE_IMAGERY,Client-Supplied Website Imagery,,4,0,0,2,1,0,0,0,1,0
44035087,REQ_HOMEPAGE_PORTFOLIO_TILE_LINKS,Homepage Portfolio Tile Links,NAVIGATION_LINKS,3,0,0,1,1,0,0,0,1,0
44035087,REQ_HOMEPAGE_PORTFOLIO_VIDEO,Homepage Portfolio Video,VIDEO_INTEGRATION,5,0,0,1,1,2,1,0,0,0
44035087,REQ_GALLERY_PORTFOLIO_VIDEO,Gallery Portfolio Video,VIDEO_INTEGRATION,5,0,0,1,1,2,0,0,0,1
44035087,REQ_BOOK_SESSION_CTA_DESTINATION,Book a Session Button Destination,NAVIGATION_LINKS,4,1,0,0,0,2,0,1,0,0
44035087,REQ_QUOTE_FORM_BRAND_STYLING,Brand-Consistent Quote Form Styling,QUOTE_AND_BOOKING,3,0,0,1,1,0,0,0,0,1
44036410,REQ_PREMIUM_REPORT_VISUAL_STYLE,Premium Report Visual Style,,4,0,0,2,1,1,0,0,0,0
44036410,REQ_FRONT_PAGE_RESULT_DASHBOARD,Front-Page Result Dashboard,ASSESSMENT_COMMUNICATION,3,0,0,0,1,2,0,0,0,0
44036410,REQ_FRONT_PAGE_RESULT_EXPLANATION,Scannable Front-Page Result Explanation,ASSESSMENT_COMMUNICATION,3,0,0,0,1,1,0,0,1,0
44036410,REQ_INTERNAL_PAGE_HEADER,Consistent Internal-Page Header,REPORT_FRAMING,4,0,0,0,1,2,0,0,0,1
44036410,REQ_DISTRIBUTION_WARNING_PRESENTATION,Refined Confidentiality Distribution Warning,REPORT_FRAMING,3,0,0,0,1,1,0,0,1,0
44036410,REQ_EXPOSURE_BAND_MAPPING,Correct Exposure Band Mapping,REPORT_VARIANTS,4,0,0,0,1,1,0,0,1,1
44036410,REQ_REPORT_IDENTIFIER_CONSISTENCY,Version-Specific Report Identifier Consistency,REPORT_VARIANTS,6,0,0,0,1,2,0,0,3,0
44036410,REQ_RISK_PROFILE_SPECIFIC_WORDING,Risk-Profile-Appropriate Report Wording,REPORT_VARIANTS,4,0,0,0,1,1,0,0,2,0
44036410,REQ_CUSTOMER_FIELD_EDITABILITY,Editable Customer-Specific Fields,TEMPLATE_REUSE_AND_HANDOFF,3,0,0,0,1,1,0,0,1,0
44036410,REQ_EDITABLE_SOURCE_TEMPLATES,Editable Source Templates in Required Formats,TEMPLATE_REUSE_AND_HANDOFF,10,1,0,2,1,3,0,1,2,0
44036410,REQ_DESIGN_ASSET_PACKAGE,Reusable Design Asset Package,TEMPLATE_REUSE_AND_HANDOFF,4,0,0,1,1,1,0,0,1,0
44036410,REQ_CONSISTENT_PAGE_FOOTER,Consistent Page Footer,REPORT_FRAMING,6,0,0,0,1,3,0,0,1,1
44039904,REQ_CAMPAIGN_KEYWORD_SELECTION,Campaign Keyword Selection,KEYWORD_RESEARCH,4,0,0,2,1,1,0,0,0,0
44039904,REQ_KEYWORD_SEARCH_VOLUME_DATA,Keyword Search Volume Data,KEYWORD_RESEARCH,5,0,0,2,1,0,0,0,2,0
44039904,REQ_BLOG_PUBLICATION_DELIVERY,Blog Production and Publication,CONTENT_MARKETING,8,0,0,4,1,3,0,0,0,0
44039904,REQ_BLOG_IMAGES,Relevant Images in Blog Articles,CONTENT_MARKETING,3,0,0,0,1,2,0,0,0,0
44039904,REQ_BLOG_INTERNAL_LINKS,Internal Links in Blog Articles,CONTENT_MARKETING,4,0,0,0,1,3,0,0,0,0
44039904,REQ_IMAGE_ALT_OPTIMIZATION,Image ALT Attribute Optimization,ON_PAGE_SEO,3,0,0,1,1,0,0,0,1,0
44039904,REQ_SITEMAP_CORRECTION_AND_SUBMISSION,Sitemap Correction and Search Console Submission,ON_PAGE_SEO,4,0,0,2,1,0,0,0,0,1
44039904,REQ_WEBPAGE_KEYWORD_CONTENT_UPDATE,Webpage Keyword Content Update,ON_PAGE_SEO,3,0,0,1,1,1,0,0,0,0
44039904,REQ_BACK_TO_SCHOOL_PAGE_SEO_UPDATE,Back to School Landing Page SEO Update,ON_PAGE_SEO,4,0,0,2,1,1,0,0,0,0
44039904,REQ_ON_PAGE_SEO_COMPLETION_REPORT,On-Page SEO Completion Report,ON_PAGE_SEO,3,0,0,1,1,1,0,0,0,0
44039904,REQ_META_TAG_CHANGE_LOG,Meta Tag Before-and-After List,ON_PAGE_SEO,3,0,0,0,1,1,0,0,1,0
44039904,REQ_BACKLINK_CREATION,Backlink Creation,OFF_PAGE_SEO,3,0,0,0,1,1,0,0,0,1
44039904,REQ_BACKLINK_INDEXING,Backlink Indexing and Re-indexing,OFF_PAGE_SEO,7,0,0,3,1,2,0,0,1,0
44039904,REQ_PERIODIC_WORK_REPORTING,Periodic SEO Work Reporting,,6,0,0,3,1,1,0,0,1,0
44039904,REQ_BLOG_KEYWORD_SELECTION,Blog Keyword Selection,CONTENT_MARKETING,6,0,0,0,1,5,0,0,0,0
44039904,REQ_BLOG_TOPIC_SELECTION,Blog Topic Selection,CONTENT_MARKETING,6,0,0,3,1,0,0,0,1,1
44041890,REQ_PRIMARY_LAYER,Primary CAD Layer,,3,0,0,1,1,1,0,0,0,0
44063994,REQ_SCRIPT_PHRASE_ADHERENCE,Strict Script Phrase Adherence,,4,0,0,0,1,1,0,0,2,0
44063994,REQ_VIDEO_DELIVERY_CHANNEL,Video Delivery Channel,VIDEO_DELIVERY,3,0,0,0,1,1,0,0,0,1
44063994,REQ_DELIVERY_LINK_ACCESSIBILITY,Delivery Link Accessibility,VIDEO_DELIVERY,3,0,0,1,1,0,0,0,1,0
44082218,REQ_TRIAL_QUALIFICATION,Clipper Qualification Process,CLIP_DELIVERY_WORKFLOW,19,0,0,5,1,7,0,0,3,3
44082218,REQ_MONTHLY_APPROVED_CLIP_QUOTA,Monthly Approved Clip Quota,CLIP_DELIVERY_WORKFLOW,8,0,1,0,1,3,1,1,1,0
44082218,REQ_CLIP_APPROVAL_GATE,Clip Approval Gate,CLIP_DELIVERY_WORKFLOW,7,0,0,0,1,1,1,0,1,3
44082218,REQ_CLIP_SUBMISSION_WORKFLOW,Clip Submission Workflow,CLIP_DELIVERY_WORKFLOW,6,0,0,2,1,3,0,0,0,0
44082218,REQ_CLIP_SOURCE_SELECTION,Clip Source Selection,CLIP_CREATION_STANDARDS,9,0,0,0,1,8,0,0,0,0
44082218,REQ_COMPLETE_TEACHING_MOMENT,Complete Standalone Teaching Moment,CLIP_CREATION_STANDARDS,7,0,0,0,1,4,0,0,2,0
44082218,REQ_CLIP_DURATION,Clip Duration,CLIP_CREATION_STANDARDS,6,1,0,0,1,2,0,0,2,0
44082218,REQ_CLEAN_EDITING_STYLE,Clean and Simple Editing Style,CLIP_CREATION_STANDARDS,6,0,0,0,1,4,0,0,1,0
44082218,REQ_CAPTION_VISUAL_STYLE,Caption Visual Style,CLIP_CREATION_STANDARDS,13,0,0,1,1,4,0,0,5,2
44082218,REQ_AUDIO_NOISE_CLEANUP,Audio Noise Cleanup,CLIP_CREATION_STANDARDS,3,0,0,1,1,0,0,0,1,0
44082218,REQ_APPROVED_CLIP_PUBLISHING,Approved Clip Publishing,,8,1,0,1,1,4,1,0,0,0
44082218,REQ_LEAD_CLIPPER_ROLE,Lead Clipper Responsibilities,,11,0,1,0,1,7,1,1,0,0
44082218,REQ_PROGRESS_COMMUNICATION,Progress and Delay Communication,,3,0,0,0,1,0,0,0,1,1
44082218,REQ_IMPACTFUL_MOMENT_SELECTION,Impactful Moment Selection,CLIP_CREATION_STANDARDS,4,0,0,1,1,0,0,0,1,1
44099875,REQ_FISHWIFE_BIGQUERY_SOURCE_CUTOVER,Fishwife BigQuery Source Cutover,FISHWIFE_DASHBOARD_MIGRATION,6,1,0,1,1,2,0,1,0,0
44099875,REQ_FISHWIFE_GROSS_SALES_ACCURACY,Fishwife Gross Sales Accuracy,FISHWIFE_DASHBOARD_MIGRATION,4,0,0,0,1,1,0,0,1,1
44099875,REQ_FISHWIFE_GROSS_REVENUE_ACCURACY,Fishwife Gross Revenue Accuracy,FISHWIFE_DASHBOARD_MIGRATION,4,0,0,0,1,1,0,0,1,1
44099875,REQ_FISHWIFE_TOTAL_ORDER_COUNT,Fishwife Total Order Count,FISHWIFE_DASHBOARD_MIGRATION,5,0,0,2,1,1,0,0,1,0
44099875,REQ_FISHWIFE_ITEMS_SOLD,Fishwife Items-Sold Metric,FISHWIFE_DASHBOARD_MIGRATION,3,0,0,1,1,0,0,0,1,0
44099875,REQ_PETMEDS_BIGQUERY_SOURCE_CUTOVER,PetMeds BigQuery Source Cutover,,3,0,0,0,1,1,0,0,1,0
44100158,REQ_YOUTUBE_THUMBNAIL,First YouTube Video Thumbnail,,4,0,0,1,1,1,1,0,0,0
44100158,REQ_LIMIT_AI_EDITING,Restrict Generative AI Use,,5,0,0,0,1,4,0,0,0,0
44102153,REQ_MANUSCRIPT_EDITORIAL_POLISH,Manuscript Editorial Polish,EDITORIAL_CONTENT,9,0,0,3,1,4,0,0,0,1
44102153,REQ_TITLE_PAGE_CONTENT_LAYOUT,Title Page Content and Layout,BOOK_INTERIOR,7,2,0,1,0,2,0,2,0,0
44102153,REQ_MAMAS_HOT_TAKE_STYLING,Mama's Hot Take Styling,BOOK_INTERIOR,3,0,0,1,1,1,0,0,0,0
44102153,REQ_PAGE_DENSITY_AND_PARAGRAPH_SPACING,Page Density and Paragraph Spacing,BOOK_INTERIOR,3,0,0,0,1,1,0,0,1,0
44102153,REQ_CHAPTER_IMAGE_EDITORIAL_FIT,Chapter Image Editorial Fit,BOOK_INTERIOR,4,0,0,0,1,3,0,0,0,0
44102153,REQ_COPYRIGHT_PAGE_CONTENT,Copyright Page Content and Presentation,BOOK_INTERIOR,9,2,0,0,1,4,0,2,0,0
44102153,REQ_PAPERBACK_COVER_DESIGN,Paperback Cover Design,PUBLICATION_SUPPORT,6,1,0,0,1,3,0,0,1,0
44102153,REQ_KDP_SUBMISSION_SUPPORT,KDP Metadata and Upload Support,PUBLICATION_SUPPORT,3,0,0,0,1,2,0,0,0,0
44102153,REQ_PAPERBACK_PUBLISHING_GUIDANCE,Paperback Publishing Guidance,PUBLICATION_SUPPORT,3,0,0,0,1,2,0,0,0,0
44102153,REQ_CLIENT_REVISION_INTEGRATION,Authoritative Manuscript Revision Integration,EDITORIAL_CONTENT,8,0,0,1,1,5,0,0,1,0
44102153,REQ_DEDICATION_PAGE_CONTENT,Dedication Page Content,BOOK_INTERIOR,5,0,0,1,1,2,0,0,1,0
44102153,REQ_CHAPTER_HEADING_FORMATTING,Chapter Heading and Subtitle Formatting,BOOK_INTERIOR,4,0,0,0,1,1,0,0,2,0
44102153,REQ_CHAPTER_IMAGE_PLACEMENT_QUALITY,Chapter Image Placement,BOOK_INTERIOR,5,0,0,0,1,4,0,0,0,0
44102153,REQ_CHAPTER_IMAGE_RENDERING_QUALITY,Chapter Image Rendering Quality,BOOK_INTERIOR,4,0,0,0,1,1,0,0,2,0
44113196,REQ_IGBO_LANGUAGE_ACCURACY,Accurate Igbo-Language Delivery,UGC_VIDEO_CONTENT,4,0,0,0,1,0,1,0,2,0
44113196,REQ_SCRIPT_ADHERENCE,Exact Script Adherence,UGC_VIDEO_CONTENT,6,1,0,1,1,0,1,1,1,0
44113196,REQ_PHONE_MESSAGE_OPENING,Phone-Message Opening Performance,UGC_VIDEO_CONTENT,10,0,0,3,1,1,1,0,4,0
44113196,REQ_FAKE_REAL_APP_DEMONSTRATION,Fake-versus-Real App Demonstration,UGC_VIDEO_CONTENT,3,0,0,0,1,1,1,0,0,0
44113196,REQ_VIDEO_DELIVERY_DEADLINE,Video Delivery Deadline,,7,0,0,0,1,2,1,0,1,2
44117056,REQ_ELECTRICAL_MODIFICATION_REVIEW,Review and Concur with Electrical Modifications,ELECTRICAL_CONCURRENCE_PACKAGE,5,0,0,0,1,3,0,0,0,1
44117056,REQ_PE_STAMP_AND_SIGNATURE,Apply PE Stamp and Signature,ELECTRICAL_CONCURRENCE_PACKAGE,8,1,0,1,1,2,0,1,1,1
44117056,REQ_CONCURRENCE_DOCUMENTATION_FORMAT,Prepare the Accepted Concurrence Documentation,ELECTRICAL_CONCURRENCE_PACKAGE,7,0,0,0,1,3,0,0,2,1
44117056,REQ_CLIENT_CITY_COMMENT_REVISIONS,Address Client and City Comments,,4,1,0,0,1,1,0,1,0,0
44117056,REQ_ADDITIONAL_ELECTRICAL_PERMIT_DRAWINGS,Create Additional-Project Electrical Permit Drawings,ADDITIONAL_PERMIT_PACKAGE,4,1,1,0,1,0,0,1,0,0
44117056,REQ_ADDITIONAL_ELECTRICAL_CALCULATIONS,Perform Additional-Project Electrical Calculations,ADDITIONAL_PERMIT_PACKAGE,3,1,0,0,1,0,0,1,0,0
44127283,REQ_NASM_CPT_IMAGE_INSERTION,NASM CPT Heading-2 Image Insertion,IMAGE_PRODUCTION,5,0,0,1,2,1,1,0,0,0
44127283,REQ_ALEKS_REVIEW_MATERIAL,ALEKS Math Placement Review Material,STUDY_MATERIAL_CREATION,4,0,0,1,1,2,0,0,0,0
44127283,REQ_CANADA_CITIZENSHIP_PROOFREADING,Canada Citizenship Guide Proofreading,,4,0,0,1,1,2,0,0,0,0
44127283,REQ_ONTARIO_DRIVER_LICENSE_IMAGE_INSERTION,Ontario Driver License Book Image Insertion,IMAGE_PRODUCTION,5,0,0,1,1,3,0,0,0,0
44127283,REQ_IMAGE_CHAPTER_ONE_COVERAGE,Image Generation Starts from Chapter 1,IMAGE_PRODUCTION,4,0,0,0,1,2,0,0,1,0
44127283,REQ_GENERATED_IMAGE_SPELLING_VALIDATION,Generated Image Spelling Validation,IMAGE_PRODUCTION,5,0,0,1,1,3,0,0,0,0
44127283,REQ_TEXAS_DRIVER_LICENSE_STUDY_GUIDE,Texas Driver License Study Guide,STUDY_MATERIAL_CREATION,3,0,0,1,1,1,0,0,0,0
44128864,REQ_TPEC_PROPOSAL_DESIGN,TPEC Proposal Design,,4,0,0,0,1,3,0,0,0,0
44128864,REQ_RFQ_DOCUMENT_LAYOUT,RFQ Document Layout and Graphic Treatment,RFQ_VISUAL_DESIGN,9,0,0,2,1,5,0,0,0,1
44128864,REQ_AGUA_ARC_BRAND_APPLICATION,Agua Arc Brand Application,RFQ_VISUAL_DESIGN,3,0,0,0,1,1,0,0,0,1
44128864,REQ_PROPOSAL_PHOTO_TREATMENT,Proposal Photo Selection and Treatment,RFQ_VISUAL_DESIGN,12,0,0,3,1,7,0,0,1,0
44128864,REQ_PROPOSAL_TABLE_INTEGRATION,Proposal Table Integration,RFQ_CONTENT_ASSEMBLY,4,0,0,0,1,3,0,0,0,0
44128864,REQ_ONE_PAGE_COVER_LETTER,One-Page Cover Letter,RFQ_CONTENT_ASSEMBLY,3,0,0,1,1,1,0,0,0,0
44128864,REQ_RFQ_PAGE_LIMIT_COMPLIANCE,RFQ Page-Limit Compliance,,4,0,0,0,1,2,0,0,1,0
44128864,REQ_EDITABLE_CANVA_SOURCE,Editable Canva Source Access,RFQ_DELIVERY_ARTIFACTS,4,0,0,1,1,1,0,0,0,1
44128864,REQ_FINAL_PDF_EXPORT,Final Email-Compatible PDF Export,RFQ_DELIVERY_ARTIFACTS,4,0,0,0,1,1,0,0,0,2
44128864,REQ_PDF_HYPERLINK_FUNCTIONALITY,PDF Hyperlink Functionality,RFQ_DELIVERY_ARTIFACTS,3,0,0,0,1,0,0,0,0,2
44128864,REQ_CONSOLIDATED_REVISION_ROUND,Consolidated Revision Round,,3,0,0,1,1,1,0,0,0,0
44128864,REQ_RFQ_DELIVERY_SCHEDULE,RFQ Draft and Final Delivery Schedule,,8,0,0,0,1,4,0,0,0,3
44128864,REQ_PROPOSAL_NARRATIVE_INTEGRATION,Proposal Narrative and Section Content Integration,RFQ_CONTENT_ASSEMBLY,4,1,0,0,1,2,0,0,0,0
44132019,REQ_SITE_NETWORK_SCOPE,Eight-Site Network Scope,PPP_FINANCIAL_MODEL_MECHANICS,3,1,0,0,0,1,0,1,0,0
44132019,REQ_CAPEX_MODEL,Capital Expenditure Model,PPP_FINANCIAL_MODEL_MECHANICS,4,1,0,0,1,1,0,1,0,0
44132019,REQ_OPERATING_COST_FORECAST,Program Operating Cost Forecast,PPP_FINANCIAL_MODEL_MECHANICS,4,1,0,0,1,1,0,1,0,0
44132019,REQ_FINANCING_AND_DEBT_MODEL,Financing and Debt Model,PPP_FINANCIAL_MODEL_MECHANICS,5,1,0,1,1,1,0,1,0,0
44132019,REQ_AVAILABILITY_PAYMENT_JUSTIFICATION,Availability Payment Sizing and Justification,PPP_FINANCIAL_MODEL_MECHANICS,7,1,0,1,1,2,0,1,1,0
44132019,REQ_DATA_AND_FORMULA_INTEGRITY,Data and Formula Integrity,MODEL_QUALITY_AND_REPORTING,5,0,0,0,1,3,0,0,1,0
44132019,REQ_ASSUMPTION_TRACEABILITY,Assumption and Source Traceability,MODEL_QUALITY_AND_REPORTING,3,0,0,1,1,0,0,0,1,0
44132019,REQ_MODEL_SIMPLICITY_AND_AUDITABILITY,Understandable and Auditable Model,MODEL_QUALITY_AND_REPORTING,4,0,0,1,1,1,0,0,1,0
44132019,REQ_DECISION_DASHBOARD,Government Decision Dashboard,MODEL_QUALITY_AND_REPORTING,3,0,0,1,1,0,0,0,1,0
44132019,REQ_GOVERNMENT_INVESTMENT_NARRATIVE,Government Investment Narrative,MODEL_QUALITY_AND_REPORTING,4,0,0,0,1,2,0,0,1,0
44133873,REQ_ISSUE_CONTENT_INCLUSION,Required Issue Content Inclusion,EDITORIAL_STRUCTURE,3,0,0,0,0,2,0,0,0,1
44133873,REQ_ISSUE_PAGINATION_AND_ORDER,Issue Pagination and Editorial Order,EDITORIAL_STRUCTURE,5,0,0,0,1,3,0,0,0,1
44133873,REQ_ARTICLE_AUTHOR_ATTRIBUTION,Article Author Attribution,ARTICLE_PRESENTATION,4,0,0,0,1,1,0,0,2,0
44133873,REQ_ARTICLE_BODY_TYPOGRAPHY,Readable Article Body Typography,ARTICLE_PRESENTATION,7,1,0,0,1,2,0,1,1,1
44133873,REQ_BRAND_ALIGNED_VISUAL_STYLE,Brand-Aligned Magazine Visual Style,VISUAL_ASSET_QUALITY,4,0,0,0,1,1,0,0,1,1
44133873,REQ_IMAGE_QUALITY_ENHANCEMENT,Publication-Quality Image Assets,VISUAL_ASSET_QUALITY,3,0,0,2,1,0,0,0,0,0
44133873,REQ_FLIPBOOK_READY_PDF,Flipbook-Ready Digital PDF,DIGITAL_PUBLICATION,5,0,0,1,1,2,0,0,0,1
